text,sarcasm_label
carbon everywhere :) #carbon #hood #sticker #strips #down #red #automotive #dope #cars...,0
no pai̇n- no gai̇n ! |#fit #fitness #gym |#no #give #up 👊💪,0
@user protecting the namesake of a #palinspawn,1
@user substitute for chicken nuggets uhm no thanks,0
"country music & photo editing, my type of morning ☀️🎶",0
"tax & ni on your wage slip is like jim bowen on bullseye goin ""look what you coulda won"" #rubbingitin #crap",0
photo: dance icon sports bra/shorts bikini lingerie one size $[NUM].[NUM] leave email for invoice,0
@user it also makes me want to post this...,0
session at the local #1stphoto #rektek #bmx #lookmamnohands #flying #fallingwithstyle,0
it's funny how you can sit for 15minutes and not be noticed. #mtvstars taylor swift,1
you could say after today i'm officially necrophelic #latinfinal #justajoke #not intodeadthings,1
is the name of the game.,0
stuck in the traffic at [NUM].55am. yuppy -.- #happytuesday,1
this long drive home later in the snow is gonna be shweeeet #not,1
how the fuck do u come out of a commercial injury break w a delay of game? #redskins,0
"$bidu up [NUM]%. officially announced uber stake. $bidu has market cap of $[NUM].[NUM] billion. uber should top that in next vc round, right?",1
@user 's twitter game is perfect tonight! #amazingness,0
"i cared for [NUM] seconds, then i got distracted. 😂",1
.@celticowlwisdom alert the media! some guy on twitter has un-cited proof that evolution is wrong! let's get his nobel prize ready!,1
i'm not going to survive today w/o breaking down in tears at least twice and possibly passing out. all nighter @user library was a bad idea.,0
small amount of lads with birds nests' for hair cuts #ha #3allover,1
lol has his website been suspended again? @user,0
@user how can you even keep up with all this great music?!,0
it's #cute to be awake right now,0
lots if love for #miranda,1
@user for queen and country yet they go down and destroy an english city and attack english police lol,1
always nice when a [NUM] year old man you don't know calls you pretty,1
@user probably folks like #fullmcintosh who don't buy games. #gamergate,1
yet another rainy goshen concert night☔🎻 #surprised,1
"[alaska #hiphop] flowtronics: what's this world coming to (rizzle p, boone pratt, token r...: via> @user",0
i work in front of laptop for [NUM] hours a day and suffer terrible dry eye. #bloodshot #eyerony,0
we spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature! #justsaying #lifegoals #kids,1
"going to sleep, hope #sydneysiege is sorted out in the morning",0
"again, your myth of ""racist dna"" is still only a figment of your delusional imagination @user",0
still feeling sorry for myself about being to ill to go out last night!!! 😭😢 here's my memories from...,0
"went off the road this morning as did my english professor , thank you fsu for your concern for commuters 😒",1
"oh dear, some people don't get #irony 😳",0
turning in my paper then coming back home and studying #perfectday,1
.@moz woot woot! whiteboard friday's are my favorite friday activity!,0
photo: orchid tassel chain mermaid dress $[NUM].[NUM] onesize leave email for invoice,0
@user there's no personal responsibility anymore. you can't expect anyone to think.,1
@user yeh but its still unclear you know.,1
@user it's ok...thanks for telling me. passed the idea on to a sydney friend :),0
#notcies #eu eu backs [NUM] top early-career researchers with [NUM] million,0
oh the @user .@david_cameron you would not need to take to twitter to peddle piffle,1
"@user add some ""your baby can read"" dvds...ya know...just in case lol😏",0
i'm not staring at your boobs hun..i'm looking at your heart #relax,0
#sundayfunday #mylove #mermaidlove #newyear2015 @ rockefeller center,0
girls who dip>>>,1
us looking sexy #mehrockingmyblumonsoont-shirt,1
"time to continue cleaning out my closet. happy, happy, joy, joy.",1
the most exciting way to start a friday: a presentation on structurally deficient bridges. #sarcasm #lobbyinglife,1
"#notcies #eu european council: press conference by donald tusk, jean-claude juncker,, and matteo renzi,",0
"@user gonna miss @user and others, but at least we got howie kendrick... #notstoked #wtf",1
"watching the news being like; ""oh this totally restored my faith in humanity.""",1
just paid $[NUM].[NUM] for gas! #thanksobama #sarcasm,1
and that's a wrap for [NUM] shows kiddies. ending in the berkshires. #bosel1model2.,0
#notcies #eu foreign affairs committee meps to discuss lebanon with prime minister,0
from @user - [NUM] diktats from brussels that are ruining life in britain,1
"second major nosebleed of the day has halted my training efforts. nares, this means war.",0
"today i'm standing at the front of tesco wearing an elf's hat, saying hello to customers and getting ignored. #dreamjob",1
today i'll lecture on crm investments & shareholder value ... so excited .... 😏 i'm sleepy 😴,1
obviously my day is going to go fantastically well,1
reunited with my pump this morning. #yay #not 😣,1
fun at @user #basics4babies day @user on sunday: ask travis lulay to get his face painted like tony the tiger #worthashot,1
#bbc #news -- #denmark #challenges #russia and #canada #over #north #pole.,0
i really need to get my nails and eyebrows done tomorrow 😁 been slacking on that #cool 💅🙅💁,0
lol... that's real cute 😒,1
"no one talks like i do , no one thinks like i do , no moves like i do #conormcgregor #ufc #quotes",0
yaaaayyy valentine's day stuff is out already 💕,1
@user me and you are the only ones that love it 😆🎅🎉🎶,0
"@user outta the boardroom, i to the partay!! #luvvit",0
"@user you think my mom and i would get along better, she's a middle child too. #irony #middlechildsyndrome",1
@user won't our national hockey expert at [NUM] sussex drive join you??,1
what a lovely day to drive #not #boo #fog #work 😳😳😳,1
thanks for appreciating me looking out of you and caring !!,1
my solo costume so far is charcoal grey bottoms.... making some real progress.,1
chenua achebe - when things fall apart,0
exactly [NUM] year ago today! (via @user,0
"@user what $[NUM] for an app, outragious ;)",1
good thing we have an ace like clay bucholz who is proven to be durable and consistent.............. haha.,1
"is khallilah henriques nnn all there? she mostly sounds blonde,but this morning confirmed it#ignorant on race relations#articulate minority.",0
@user why? university always helping,1
.@bdutt is at her best when she reports frm 'on the field'. not that she is bad at studio but on field she is a true story teller.,0
"having a night in with misha (she still needs twitter), chinese and movies all night #unilife #nightin",0
what normal people see vs. what i see @user,0
"@user let's face it, at the mo there's delays on any day ending in a y! #valueformoneynot",1
cleaning up spew is a definite highlight of my job!!,1
"galliani already jumping into the changing room, likely discovered what seedorf told him all along ... same thing pippo is saying now",1
who dares to play this game? lol #shots #sex #fine #tipsy #drunk #dead 😂 #needagoodlaugh,0
"@user indonesia does: blasphemy laws & ministry of religious affairs,which also happens to be the most corrupt ministry.",1
"thanks for the dick pic, really, thanks. #sarcasm",1
long gold layered pipe necklace set $[NUM]|leave email for invoice,0
@user ikr!! this is not a true battlefield game! :/|.|.|.|.||,1
@user i love how jojo has kept it classy....,1
gotta love working the day after christmas #smellya,1
"think i almost just died, or burned my face off! #hategasbbqs",0
@user it's not work if you enjoy it #eh,1
@user so ...still no response from @user #greatcustomerrelations,1
absolutely great having no lesson from half [NUM] until half [NUM] today #zzzz,1
finished the year strong with a good bike workout! missed a lot this year resting my shoulder--hoping for better in [NUM]. happy new year.,0
ah @user soul show making my sunday morning at work more bearable #cold yet #happy,0
"change is a process, ||#not an event dafuq you thinking",0
i feel like whole life is about waiting waiting and waiting,0
@user |its @user bcoz he is so #nasty and loves his ...||#gosupersonicquikr,0
these guys are just amazing #gottalisten @user the allman brothers band - stormy monday ( at fil...:,0
lighting now setup on the #malawi #aquarium... water tomorrow! #cichlids #nofilter #marinewhite,0
it's been a great week for dictators. congrats north korea and cuba.,1
home alone aka turn on all the lights #scaredycat,0
