text,emotion_label,sarcasm_label
@USER but it has to be fake ! ! Where are all the stars ? ?,-1,1
Dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you ?,-1,1
Agree with @USER @USER some people sigh so others will hear them . My husband sighs all the time . Around me . #Curious,-1,1
@USER You are no fun at all !,-1,0
@USER now that 's just mean . #sorrynotsorry,-1,1
"Read at the news ' #Media #Struggle #to #Save #Obama , #the #Country '",-1,0
To be honest the tide was high at the beaches in #lagos and it got higher as the night crept up,-1,0
"So far today : 1 ruined mug , I 've cried twice , I 've gotten 0 things on my To-Do List done and I 'm 100 % furious . #GoodStartToTheDay",-1,1
* looks at blackboard * | * calls life alert * | Help my grades have fallen and they can't get up,-1,0
"@USER Product of Aaron Rodgers . Eric Decker was pretty good last year too . It 's situational . When Jordy cashes in , he 'll be a non-factor .",-1,0
"@USER he has n't been diagnosed w / bipolar disorder yet I 'm assuming ? He needs to "" beat "" his "" hard feeling "" emotions into submission .",-1,1
@USER they can be assured you 'll recommend them !,-1,1
As if i need more water in my pasture .,-1,1
@USER @USER yeah I 'm avoiding you by waking up at 6 AM my time so by 10 PM I 'm exhausted . #sucksimissedyou <3,-1,1
I dont understand tlist as I dont read inamorata I only read inamorato lmao #sorry or prob lol,-1,0
"Balak to Balaam : "" Come now , curse this people for me .. for I know that he whom you bless is blessed , and he whom you curse is cursed . """,-1,1
Rejoice in knowing he is now in his new place ... #not easy,-1,0
"The funky taste of chocolate with the Chunky Monkey all just in a cup . | | George of the Jungle , Cup and a Lick",-1,0
@USER maybe you should grind the gym man #not #calling #you #fat,-1,1
I wonder what Professor Iaukea has to say about the new Disney Princess ... ? :unamused_face:,-1,1
Happy Birthday to me ! #imgettinold #not #ionlygetbetter ROLL TIDE !,-1,1
14 units next semester plus work yes so excited for that ! ! !,-1,1
"@USER Even though @USER got more ex-wives than @USER majors , I 'm happy for that washed-up mess ... #Not ! ! #Blocked",-1,1
@USER Sometimes you have to forget what you feel and remember what you deserve .,-1,0
It 's beginning to look a lot like ... | | ... Intravenous ! | | #selfie #xmasdo #xmasparty @USER,-1,0
🇫🇴 🇱🇱 🇴🇼 THIS :| #TSU website now worth $ 1.5 Million ! | | You get paid for posting ! | HTTPURL,-1,0
Corey Brewer looks like he is ready to not be in Minnesota anymore ... You can see it all over his body language . #TradeBait,-1,0
The girls on #SororitySisters thought they 'd get rich and famous but instead they be like ...,-1,0
Christmas this Christmas that FOH its just a day people ! ! get a grip and sit down nd chow some Mopani worms,-1,0
Literally functioning on 4 hours of sleep and I feel great :grinning_face_with_smiling_eyes: ! ! #Not #CollegeisKillingMe #OneMoreWeek,-1,1
@USER i wanna do mine but im a pussy,-1,1
Aw thanks mother nature . Merry Christmas to you too !,-1,1
@USER @USER Probably my favourite book . Could n't put it down . 5Stars !,-1,0
"My teacher just gave me an "" I feel sorry for you look "" I must look really adorable ...",-1,1
How do I make more money now in my business ? Loral Langemeire 's best seller The Millionaire Maker . Get your copy,-1,0
@USER @USER Too Sad ... LOCAL NOW !,-1,1
Everyone is broken . Some of ' em are so good to hide it . So good until I want to punch them in the face .,-1,1
Yet another out of a million doctor visits tomorrow ... so.stoked .,-1,1
then that means it HAS to be square to him @USER @USER @USER @USER @USER,-1,0
@USER yay ! ! ! It works #HateWhenThingsDontWorkRight,-1,1
@USER that 's my Saturday night entertainment ...,-1,0
There is nothing I love more than listening to the black eyed peas on the way home from a Saturday night loss in petrolia #killerband,-1,1
I 'm seeing more and more people using the term #GamerGate and I can't believe I 'm going to say this but they 're using it incorrectly,-1,1
"happy birthday to my boo @USER :red_heart: :party_popper: love you , have a great day ! :face_with_tears_of_joy: :smiling_cat_face_with_heart-eyes:",-1,0
Love scooping feed bunks before we can feed calves,-1,1
"Got up early to get the earlier bus , & I miss it ! ! Now I have to wait ... Well this day is starting off wonderful ..",-1,1
@USER Oh funny . I saw that crowd ! We were just there for dinner .,-1,0
@USER - p . s . strong tweet . particularly Horatio 's involvement in the matters #bloodlinecontinues xxx,-1,0
I am the happiest person ever when @USER wakes me up in the morning !,-1,1
35 amazing followers in the last week and there will be more tomorrow . Growing with,-1,0
@USER Latest album is Free The Universe #SupersonicWithGionee #Mumbai,-1,0
Who accepts this challenge ? Who 's Next ? Ends Soon . Be A Ten Executive & Founding Member .,-1,0
@USER Electricity generated in Kashmir can illuminate whole India : PM but it 's only not illuminating #Kashmir,-1,1
How were your #holidays ? We 'd love to hear all about them !,-1,0
"@USER yeah amazing night , I think he out till the death ! I 'll let u know xx",-1,0
": When some police officers pursue "" daring "" villains the way abusers pursue frightened prey . #Police_officer = #Abuser #Villain = #Prey",-1,1
Cook and England rudderless at the death . Seven games and we 've got progressively worse ! Ca n't wait ' till they arrive here for WC #sarcasm,-1,1
"@USER as long as it 's for taste purposes , that works for me . Are there any meats you like ?",-1,0
"#Hunger #has #vanished #from #our #affluent , even #overweight , #society –",-1,0
Listening to a guy who decimated his team explaining to another how to build teams ... hahahahaha aaaah . #tragedy,-1,1
"I 'm heading off , but need to say this ! "" Just because I am concerned for my country , and it 's people-Does #NOT make me a racist ! #Terrorists",-1,0
@USER I did n't know the severity of what you were charged with . I just read it on the Internet . Praying for you & your wife .,-1,0
No one up ? Okay cool #not,-1,1
@USER and what will that achieve ? Seriously ? To be fired.all the guys who had the balls to call them out are gone ..,-1,0
I hate when random people get in the hot tub with me #favthings,-1,1
MB forgot to move the elf on shelf and now 10 is asking me if Christmas is real . :sad_but_relieved_face: @USER,-1,0
@USER I need a new job so I can read books again . I miss reading . Being an English teacher really gets in the way of reading .,-1,1
I always look super cute when guys come to fix stuff in the condo,-1,1
Company profile FORGET ME NOT PET CEMETERY - #FORGET #ME #NOT #PET #CEMETERY,-1,0
@USER @USER @USER too much of that herb . New trend of potheads contributing to society maybe ? Darn that,-1,1
Obama wants closer relations with a Marxist nation ... I 'm SHOCKED I tell you ! SHOCKED ! #cuba,-1,1
Those that are #BritishRoyalty should Not presume #Titles or do any #PublicDuties,-1,0
Hyper at 1AM when I really should be getting rest #ohwhale :whale: :spouting_whale:,-1,0
"or have you redefined "" network "" to mean a lone moron talking to himself on youtube @USER @USER @USER @USER",-1,0
"Heh , and fat , too . #ShotsFired",-1,1
Simple way to be #fashionable n contribute to #empower thousands of #women and #weavers . #KhadiGaatha #GoGreen,-1,0
#chattyman never fails to make me laugh @USER # 1 talk show on TV ! #loveit,-1,0
Girls with British accents .. :OK_hand: On point .,-1,0
"O_o ummm ... so , like ? ? | | RT "" @USER : From our family to yours , have a safe and #HappyThanksgiving",-1,0
"They decided 2 change King 's trunks 2 gold , his logos 2 green & his tights to blue . How creative . .",-1,1
Yellow Pages are all you need . Phone books are the future . #truth #reallynotreally,-1,1
idk what I love more how cold my western civ class is or western civ .,-1,1
"By @USER "" :fire: :fire: :fire: @USER Gears up to release its next issue :SOON_arrow: ' Wifey Series ' with #covermodels ...",-1,0
@USER I can't stand watching a #UKvsLOU game with a Louisville fan ! They 're as bad as Steelers fans . #BBN @USER,-1,1
SCRATCHING THE NIGHT OFF MY EYES,-1,0
@USER you are sleeping ? Wake up the next AC game has been leaked ! ! ! #ACVictory,-1,0
@USER when dad calls me by this name :smirking_face: we often go into a fight .. You want a fight ? :smirking_face:,-1,0
@USER @USER Ladies would n't use that language.But I guess you are not one .,-1,0
dayumm ! ! chtis brown is ma maaayuun ! ! :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:,-1,0
"@USER just lost a fiver already on the early kick off , cheers Forrest :)",-1,0
Downplaying social media but using a hashtag ? #givepresence,-1,1
"@USER i am okay with a trade , but they better get a darn good package and it better not be in the division",-1,0
There was a shooting in my old neighborhood where my family lives . Praying everyone is okay and stays safe :red_heart:,-1,0
@USER @USER The Bears are probably the worst franchise in football at the moment .,-1,0
@USER Being doing projects for university all day ! My life is sooooo interesting,-1,1
@USER @USER And why are these amazingly small opportunities to sustain life going into feeding animals which we then kill ?,-1,1
"Lol , who throws middle fingers up in pictures anymore ? Oh , you 're bad .",-1,1
Nice weather for today .. #not :angry_face:,-1,1
"Just ranted on and the moment I 'm about to hit send , my ipod just died . #greatmorning #NOT",-1,1
#All #And #For #Hot #Rachel #style #fashion | Please RT :,-1,0
@USER true sissy well said .. fit to live as a man ...,-1,0
@USER tried the pizza tonight we got from @USER down here in #Pensacola . #YUMMY ! Great job :-),-1,0
@USER @USER @USER sure that will end well,-1,1
@USER and if Marathi man speak hindi to Chu * * * samajhte hai #irony,-1,1
@USER @USER an e-reader would definitely help save my life if someone broke into my house . Good call,-1,1
I messed up today guys . I thought about work . D: #fail #itsabovemypaygradetocare #stillcare #lesigh,-1,0
Soooo deep #narrowminds #stopwatchingthenews #andstoppreachingoffyoutube,-1,1
Some guy chattin shit to me on the bus saying I look like snoop dogg #KMT #again,-1,0
Being a light sleeper is the best . #not,-1,1
The excitement for #EVC14 . | Follow @USER answer simple questions and win passes for the gig . | #GetEnchanted,-1,0
I wish I could make people like my personality,-1,0
! ! @USER #2n1Edition @USER @USER @USER,-1,0
"@USER Just what the Bears need ... A sense of urgency at QB position , using top pick at QB position",-1,1
I love being wide awake at 4am #insomnia #nosleepdecember,-1,1
@USER becauseeee I miss youu coffee later ?,-1,1
@USER this is my new fave thing on facebook #sexpest,-1,1
"Day 4 "" joyous day "" #decemberchallenge #picture speaks for itself #costateguise #beach #peace #2nd home # ...",-1,0
new shoes . kinda in love with an inanimate object .,-1,0
"Some "" new "" vinyl on the turntable tonight . Here 's to you Joe . @USER #JoeStrummer #Sandinista",-1,0
Archive pick : Who Makes You Laugh When They 're Off Sick ? #mehblog #littlemeh #doctor,-1,0
I need a misadventure form because I broke my hand practising and rewriting this english essay 500 times,-1,1
I picked a great night to not want to sleep .,-1,1
Cause I love going to bed alone every night .. #not,-1,1
Me : So yall forced me to call in to keep my price the same ? BH : * silence * Me : * where is google fiber * #ilovebrighthouse,-1,1
I adapted the Snoopy comic for academic paper submission :P Reviewer 2 is the stuff of nightmares !,-1,0
"I love that when a female expresses herself in an emphatic manner , it 's always attributed to her menstrual cycle . - Mags #PMS",-1,1
Did you know iOS 8 features custom keyboards ? #sarcasm,-1,1
@USER hey sorry im late i didnt want to come #myperiod,-1,0
#instacraze #addiction :winking_face_with_tongue: at,-1,1
@USER @USER #not sure who will take it home ?,-1,0
Mid speech @USER Christmas Lacrosse Ball #flattering @USER Grand Cafe,-1,1
last day of classes #trill except finals whoop,-1,1
Just found out there are Etch A Sketch apps . #oldschool #notoldschool,-1,1
Drawing with my little girl ... Still can't believe she can draw this good ! ! ! #drawing #daughter ...,-1,0
: Entertaining journalists collecting facts about annoying dentists . #Entertaining = #Annoying #FactAboutDentist,-1,1
@USER im done with finals thursday that would be nice lol you leave friday at what time ? :airplane:,-1,0
Such a good lie in,-1,1
"season 6 episode 3 carries outfit , simple & chic :OK_hand:",-1,0
@USER @USER @USER #whoISshe LOLOL ! !,-1,0
Thanks Mother nature .. You did n't give us as snow day and now my twitter is filled with people complaining,-1,1
Church sign of the day : How would you feel if we celebrated your birthday without you ? :speak-no-evil_monkey: #StoleEm #TheReasonForTheSeason,-1,0
@USER @USER @USER @USER @USER @USER nice what you cooking me :winking_face_with_tongue: :winking_face_with_tongue:,-1,0
