emotion_label,text
3,MOO cards and holiday cards have arrived !
7,"I 'm really happy its Friday , but I can not wait for tomorrow !"
0,"My girlfriend one day went out and promised to be back at 6.00 pm however she first arrived at 10.00 pm , without a message ( we had to go out that evening ) ."
5,He ' s got laid off again . I do feel sorry for him .
5,@USER Hmm ... They removed all the guilds and the gold mine . I hope they do n't cancel Apocalypse altogether . D'8
5,Watching the state football game . We should be there playing whitehaven .
0,"Well , no . it can ' t be that hard ! I mean , all you have to do is explain your business , how you are going to do things and that ' s it , right ?"
1,u being forced to go to golden coral .
4,Bingo !
5,"Algunos HDP ya vieron el trailer de The Hobbit y yo acá , en mi casa , sin nada que ver , ni siquiera The Walking Dead ..."
3,"Gonna prepare , I 've not many time left before I 've to go to Uni ."
2,I had always assumed that this sort of civilized dismay at barbarism was the monopoly of our cause .
3,"@USER that is true ! I do tend to skip while walking , jump in puddles and giggle :-D Just like mom taught me , is contagious !"
2,So Factor is coming back & it comes on tomorrow * That 's What 's Up * but what time & what channel ?
5,"A lone jelly bean tumbles , unable to escape the metal edge at the top of the escalator . #solitude #eternity"
3,"Delighted with their silver medals for reaching the final against the world champions , England saw the match open with an expected win by the world champion Jorgen Persson over English champion Chen Xinhua 21-8 , 21-18 ."
7,enormous thunderclap --> need a clean pair of shorts now D: #weather #ttdi
7,When you have friends on here that you do n't even know and you see a pic of them for the first time .. Like woah
3,my Friday nights are spent alone
5,A good friend quitted me after he had behaved in a strange manner .
3,The next-door neighbours from hell have got their decorations up and they have a thing that plays ' Jingle Bells ' incessantly .
0,"4 hours , 15 eyelets in , 4 bleeding fingers , headache ... finally find the little tool that punches the holes in the fabric for you ."
2,"i love how i type "" ch "" and the first thing that comes up is "" chupacabra "" lol ( i really do believe in him ) :)"
3,bad hair day wednseday & we have cheer pictures today .
5,"#God #faith #Jesus Hear my cry for help , my King and my God , for to you I pray . Psalm 5:2"
3,@USER :: CUZ THEY COULD N E V E R STEAL MY AND IF THEY DO I'LL JUS GO OVER THERE ROB THEY ASS AND HOLD EVERYBODY HOSTAGE ! #THUGLIFE
5,How Can Your Afro Be Sticking Out The Back Of Your Snap Back : O
5,_is having the luxury to contemplate while the vast majority of the people on earth can not
5,I only have two class periods left with my favorite teacher .
5,I had received bad news informing me that grandmother and grandfather had passed away . The first one to die was my grandmother and after two days grandfather died too .
3,"Bit over all the blood testing , starting to resemble a human pin cushion ."
7,@USER ik vermoed dat die persoon net als ik nog moet beginnen ... klopt dat ?
2,Just made first eye appointment in nearly six years . I wonder how blind I now am ?
0,"We were in a disco and the evening was not at all pleasant . Despite my not knowing why , I was angry with my companion . I let him feel my bad humour as I can not hide my feelings ."
3,Still have n't gotten outta bed yet ... voice is gone .. & have to work in an hour till 11 o'clock ...
3,Professor Winston said : ` I ' m thrilled to see them all here .
3,The best way to spread Christmas cheer is singing loud for all to hear ! #Christmasmovie @USER it makes me miss you !
2,Finding out in your lecture that a doctor can make misdiagnoses because of ignorance in neuropsychology .
2,"Seems that the sky will fall with so much rain , lightning never seen so many in one night only o . O"
2,I watched with dismay as they hit the floor and bounced to eight dusty oblivions .
3,Ca n't wait to sit in the doctor 's office reception area so I can read how to fix meatloaf 3 ways & catch up on 1992
3,‎ 1:58 AM 6lb 15oz 20in Today we welcome a new baby boy to our family . #family
5,No Pan Am tonight ... T . Swift is super awkward btw .. #weird
6,I ' m rather ashamed to say that almost all of my friends are in the business .
3,I was wrong . I forgot about Audacity crashing before I can save my work .
2,"@USER yes ! It also fills me with angst . Fear of leaving people out , fear of offending . Friday"
3,Putting more color in my hair tomorrow for school & basically Laundry plus getting ready for school again
3,@USER yeah . i have a huge calc exam on monday so ill be spending my whole weekend studying .
0,Wake up in a good for 30 mins later someone to kill it . FFS
3,Officially done with class for the semester ! So crazy how the time flies ... now on to finals ..
2,""" Courage is resistance to fear , mastery of fear , not absence of fear . "" ~"
7,1.Employee Flash Mob in the Apple store today 2 . @USER prank called me from the store 3.Dad joined the iphone world 2day
7,Paul ' s tone and expression showed his puzzlement .
3,time for some maths homework
3,"Well , the life style is much more relaxed than here in the city . And the seafood is tastier !"
2,"So after my tooth crumbled earlier this wk , I 'm finally @USER the dentist to get it extracted ."
5,Twitter please stop rubbing it in that you watched last nght however fell asleep befor it started and now i am in a state of
3,Back to Special K for breakie today . Putting the Xmas tree up today - wonder how long it will be left standing with the beanie about !
0,These damn walmart computers are so slow ! I just want to finish this CBL in 10 minutes
3,"I have got to go out today , I can hear a wheelie bin being blown down the street . I guess it 's a bit windy . Oh and raining"
0,In a hurry to get to lectures and the car would not start .
7,Bout to make an appearance here at this tourny .
2,I seem to be more nervous in that way than I once was .
7,En route to Scarborough for a surprise party with a not so convincing cover up story
3,Heel is fucked up pretty bad right now good thing i get to go right back to work #jesushelpme
5,Two fire alarms taking away your lounges and sleep .
3,Ughhhh . Time to go to the hellhole until five o'clock .
3,YES > > > time for everyones fav time of the year ! putting up those x-mas light .
5,I am awfully sorry . I did n't think you would mind so much .
3,Rush hour approaches . @USER about to go into meltdown again .
5,When I crashed my car and it had to be scrapped then . It was my fault and I feel depressed as I miss the car .
7,Great ! You can babysit your nephew ! RT @USER : @USER @USER Im coming to stay with yall next week !
7,omg my black and white cat misses / coco is in my room being nice #GREATDAY
3,"Yes , I enjoyed it very much ."
0,Better watch ya back think I wo n't fight for what I care bout got another thing coming
7,"@USER yung feeling na enjoy na enjoy kang nanonood ng oblation run sa UP Baguio , bigla may kumalabit sa yo , paglingon mo daddy mo"
3,"Now its krumbs all over da damn place , an she want me to kum all over her damn face"
5,""" I wish love was like volleyball . You 'd call ' MINE ' and everyone would back off "" :("
2,amidst all this hardwork there is a little luck to play big ...
3,Done at with swim meet . Off to work .
3,Benjamin nodded and stared where an ostler was trying to calm an excited horse .
3,Of course . 2 fat bitxhes in my row . Eating food that smells like farts .
5,Eh ... exam finals time ...
5,"Yet the sorrow of Leibnitz , were he to have needlessly destroyed it , is described as ` a natural feeling for a humane man "" ."
2,"I was walking in the countryside alone when I came across two dogs who began barking at me . I did not know whether they were tied up or loose , but I was afraid of them approaching me ."
5,Thank God for DVR . I have to work and miss the Victoria 's secret fashion show ! #ilovepink !
3,"No school , getting up at 8 for a seven hour car ride at least i have #noschool"
7,Mom left all the stocking stuffer on the dinning room table .. :(
2,Awesome time at @USER ' s ' Fighting Fear ' première last night in Leicester Square - Check out the HD trailer on our Facebook page
